Year,Entidad federativa,Sexo,Sexo_ Proporción plazas públicas,GeoCode,Value
2019,Baja California,Total,De 55 a 59 años,8003002,1.25178115472071
2018,Baja California,Total,De 55 a 59 años,8003002,1.13148626676027
2017,Baja California,Total,De 55 a 59 años,8003002,1.23900999206775
2016,Baja California,Total,De 55 a 59 años,8003002,1.17585671231903
2015,Baja California,Total,De 55 a 59 años,8003002,0.762451461011441
2020,Baja California,Total,De 60 años y más,8003002,0.742707750688787
2019,Baja California,Total,De 60 años y más,8003002,0.7290193531269471
2018,Baja California,Total,De 60 años y más,8003002,0.63425630030922
2017,Baja California,Total,De 60 años y más,8003002,0.690722409981332
2016,Baja California,Total,De 60 años y más,8003002,0.65877024919451
2015,Baja California,Total,De 60 años y más,8003002,0.4884107638919449
2020,Baja California,Hombres,Total,8003002,0.896348598878067
2019,Baja California,Hombres,Total,8003002,0.897206869730228
2018,Baja California,Hombres,Total,8003002,0.903840397718759
2017,Baja California,Hombres,Total,8003002,0.915792887796152
2016,Baja California,Hombres,Total,8003002,0.9257673311416672
2015,Baja California,Hombres,Total,8003002,0.938714977442812
2020,Baja California,Hombres,Menores de 25 años,8003002,0.082842150072101
2019,Baja California,Hombres,Menores de 25 años,8003002,0.098550206146158
2018,Baja California,Hombres,Menores de 25 años,8003002,0.1361110578528579
2017,Baja California,Hombres,Menores de 25 años,8003002,0.096634868212757
2016,Baja California,Hombres,Menores de 25 años,8003002,0.1083014273316139
2015,Baja California,Hombres,Menores de 25 años,8003002,0.0997784305906109
2020,Baja California,Hombres,De 25 a 34 años,8003002,0.7144037989287301
2019,Baja California,Hombres,De 25 a 34 años,8003002,0.732953965410513
2018,Baja California,Hombres,De 25 a 34 años,8003002,0.813754690794564
2017,Baja California,Hombres,De 25 a 34 años,8003002,0.7786056746870241
2016,Baja California,Hombres,De 25 a 34 años,8003002,0.8623161902123851
2015,Baja California,Hombres,De 25 a 34 años,8003002,0.937292840490704
2020,Baja California,Hombres,De 35 a 44 años,8003002,1.52544026259869
2019,Baja California,Hombres,De 35 a 44 años,8003002,1.52505490489505
2018,Baja California,Hombres,De 35 a 44 años,8003002,1.53024994917803
2017,Baja California,Hombres,De 35 a 44 años,8003002,1.5406974738415
2016,Baja California,Hombres,De 35 a 44 años,8003002,1.52036388302068
2015,Baja California,Hombres,De 35 a 44 años,8003002,1.4932076887146
2020,Baja California,Hombres,De 45 a 54 años,8003002,1.58686240577906
2019,Baja California,Hombres,De 45 a 54 años,8003002,1.55399908953182
2018,Baja California,Hombres,De 45 a 54 años,8003002,1.50461668949745
2017,Baja California,Hombres,De 45 a 54 años,8003002,1.53229075651946
2016,Baja California,Hombres,De 45 a 54 años,8003002,1.48816323818194
2015,Baja California,Hombres,De 45 a 54 años,8003002,1.6538666024497102
2020,Baja California,Hombres,De 55 a 59 años,8003002,1.3778819992203195
2019,Baja California,Hombres,De 55 a 59 años,8003002,1.4139763997814805
2018,Baja California,Hombres,De 55 a 59 años,8003002,1.2957717038981202
2017,Baja California,Hombres,De 55 a 59 años,8003002,1.38668433574406
2016,Baja California,Hombres,De 55 a 59 años,8003002,1.29710143728419
2015,Baja California,Hombres,De 55 a 59 años,8003002,0.927132050724268
2020,Baja California,Hombres,De 60 años y más,8003002,1.03452888976684
2019,Baja California,Hombres,De 60 años y más,8003002,1.0205765463270902
2018,Baja California,Hombres,De 60 años y más,8003002,0.907287205171176
2017,Baja California,Hombres,De 60 años y más,8003002,0.9773411812504708
2016,Baja California,Hombres,De 60 años y más,8003002,0.933043561291651
2015,Baja California,Hombres,De 60 años y más,8003002,0.728264080358736
2020,Baja California,Mujeres,Total,8003002,1.10340608383643
2019,Baja California,Mujeres,Total,8003002,1.10254416981682
2018,Baja California,Mujeres,Total,8003002,1.0959162764753698
2017,Baja California,Mujeres,Total,8003002,1.08397766381647
2016,Baja California,Mujeres,Total,8003002,1.07400518812464
2015,Baja California,Mujeres,Total,8003002,1.0604005760087902
2020,Baja California,Mujeres,Menores de 25 años,8003002,0.103107575512781
2019,Baja California,Mujeres,Menores de 25 años,8003002,0.127596763928014
2018,Baja California,Mujeres,Menores de 25 años,8003002,0.203562060712066
2017,Baja California,Mujeres,Menores de 25 años,8003002,0.1238164729644579
2016,Baja California,Mujeres,Menores de 25 años,8003002,0.117646428737043
2015,Baja California,Mujeres,Menores de 25 años,8003002,0.10103097819885
2020,Baja California,Mujeres,De 25 a 34 años,8003002,0.909789802194562
2019,Baja California,Mujeres,De 25 a 34 años,8003002,0.9242569619986228
2018,Baja California,Mujeres,De 25 a 34 años,8003002,1.0106146811018
2017,Baja California,Mujeres,De 25 a 34 años,8003002,0.949418133694828
2016,Baja California,Mujeres,De 25 a 34 años,8003002,1.00885758833567
2015,Baja California,Mujeres,De 25 a 34 años,8003002,1.01902718290152
2020,Baja California,Mujeres,De 35 a 44 años,8003002,1.56221664311235
2019,Baja California,Mujeres,De 35 a 44 años,8003002,1.54127810799814
2018,Baja California,Mujeres,De 35 a 44 años,8003002,1.51968454266103
2017,Baja California,Mujeres,De 35 a 44 años,8003002,1.5386463933551495
2016,Baja California,Mujeres,De 35 a 44 años,8003002,1.51778169940831
2015,Baja California,Mujeres,De 35 a 44 años,8003002,1.50603598751734
2020,Baja California,Mujeres,De 45 a 54 años,8003002,1.5545012202510102
2019,Baja California,Mujeres,De 45 a 54 años,8003002,1.55118843043973
2018,Baja California,Mujeres,De 45 a 54 años,8003002,1.4746605582970198
2017,Baja California,Mujeres,De 45 a 54 años,8003002,1.5661145220691102
2016,Baja California,Mujeres,De 45 a 54 años,8003002,1.5517500425704098
2015,Baja California,Mujeres,De 45 a 54 años,8003002,1.8175035175284295
2020,Baja California,Mujeres,De 55 a 59 años,8003002,1.11831230575285
2019,Baja California,Mujeres,De 55 a 59 años,8003002,1.12009773614082
2018,Baja California,Mujeres,De 55 a 59 años,8003002,0.99637713156718
2017,Baja California,Mujeres,De 55 a 59 años,8003002,1.1147077090462003
2016,Baja California,Mujeres,De 55 a 59 años,8003002,1.07185687110233
2015,Baja California,Mujeres,De 55 a 59 años,8003002,0.6186834462974079
2020,Baja California,Mujeres,De 60 años y más,8003002,0.518864153242192
2019,Baja California,Mujeres,De 60 años y más,8003002,0.5059052805148
2018,Baja California,Mujeres,De 60 años y más,8003002,0.4239445810032679
2017,Baja California,Mujeres,De 60 años y más,8003002,0.4658123046166621
2016,Baja California,Mujeres,De 60 años y más,8003002,0.4403897987454631
2015,Baja California,Mujeres,De 60 años y más,8003002,0.293607312353872
2020,Baja California Sur,Total,Total,8003003,1.0
2019,Baja California Sur,Total,Total,8003003,1.0
2018,Baja California Sur,Total,Total,8003003,1.0
2017,Baja California Sur,Total,Total,8003003,1.0
2016,Baja California Sur,Total,Total,8003003,1.0
2015,Baja California Sur,Total,Total,8003003,1.0
2020,Baja California Sur,Total,Menores de 25 años,8003003,0.174499467043581
2019,Baja California Sur,Total,Menores de 25 años,8003003,0.170151178145486
2018,Baja California Sur,Total,Menores de 25 años,8003003,0.135277904641399
2017,Baja California Sur,Total,Menores de 25 años,8003003,0.161554790670329
2016,Baja California Sur,Total,Menores de 25 años,8003003,0.178990507568921
2015,Baja California Sur,Total,Menores de 25 años,8003003,0.128541852666007
2020,Baja California Sur,Total,De 25 a 34 años,8003003,1.03124022029031
2019,Baja California Sur,Total,De 25 a 34 años,8003003,1.0504451900594205
2018,Baja California Sur,Total,De 25 a 34 años,8003003,1.04170950990756
2017,Baja California Sur,Total,De 25 a 34 años,8003003,1.0946359199288995
2016,Baja California Sur,Total,De 25 a 34 años,8003003,1.09632470866222
2015,Baja California Sur,Total,De 25 a 34 años,8003003,1.0571036075776
2020,Baja California Sur,Total,De 35 a 44 años,8003003,1.43671572044218
2019,Baja California Sur,Total,De 35 a 44 años,8003003,1.4486088346292498
2018,Baja California Sur,Total,De 35 a 44 años,8003003,1.45831240262091
2017,Baja California Sur,Total,De 35 a 44 años,8003003,1.4117383272864097
2016,Baja California Sur,Total,De 35 a 44 años,8003003,1.3754989660613095
2015,Baja California Sur,Total,De 35 a 44 años,8003003,1.373035309823
2020,Baja California Sur,Total,De 45 a 54 años,8003003,1.42980255306888
2019,Baja California Sur,Total,De 45 a 54 años,8003003,1.4485086108189402
2018,Baja California Sur,Total,De 45 a 54 años,8003003,1.46472912516913
2017,Baja California Sur,Total,De 45 a 54 años,8003003,1.49336483049579
2016,Baja California Sur,Total,De 45 a 54 años,8003003,1.50013843204637
2015,Baja California Sur,Total,De 45 a 54 años,8003003,1.5742420411849598
2020,Baja California Sur,Total,De 55 a 59 años,8003003,1.116339783401
2019,Baja California Sur,Total,De 55 a 59 años,8003003,1.04300799541132
2018,Baja California Sur,Total,De 55 a 59 años,8003003,1.10603598439497
2017,Baja California Sur,Total,De 55 a 59 años,8003003,0.984332363941851
2016,Baja California Sur,Total,De 55 a 59 años,8003003,1.05085579133947
2015,Baja California Sur,Total,De 55 a 59 años,8003003,1.13830641044182
2020,Baja California Sur,Total,De 60 años y más,8003003,0.540624595870212
2019,Baja California Sur,Total,De 60 años y más,8003003,0.494938262471261
2018,Baja California Sur,Total,De 60 años y más,8003003,0.5077230552465349
2017,Baja California Sur,Total,De 60 años y más,8003003,0.459090386214846
2016,Baja California Sur,Total,De 60 años y más,8003003,0.4685397549540769
2015,Baja California Sur,Total,De 60 años y más,8003003,0.527487142092522
2020,Baja California Sur,Hombres,Total,8003003,0.854677228429888
2019,Baja California Sur,Hombres,Total,8003003,0.8529837262091658
2018,Baja California Sur,Hombres,Total,8003003,0.8569478567018682
2017,Baja California Sur,Hombres,Total,8003003,0.8660379917593761
2016,Baja California Sur,Hombres,Total,8003003,0.8943682493424151
2015,Baja California Sur,Hombres,Total,8003003,0.913895288597266
2020,Baja California Sur,Hombres,Menores de 25 años,8003003,0.1373447524979849
2019,Baja California Sur,Hombres,Menores de 25 años,8003003,0.11434300630173
2018,Baja California Sur,Hombres,Menores de 25 años,8003003,0.1018814215491259
2017,Baja California Sur,Hombres,Menores de 25 años,8003003,0.128687479394593
2016,Baja California Sur,Hombres,Menores de 25 años,8003003,0.149508391938379
2015,Baja California Sur,Hombres,Menores de 25 años,8003003,0.1139011373252679
2020,Baja California Sur,Hombres,De 25 a 34 años,8003003,0.914704809574436
2019,Baja California Sur,Hombres,De 25 a 34 años,8003003,0.936897620317568
2018,Baja California Sur,Hombres,De 25 a 34 años,8003003,0.925505139851916
2017,Baja California Sur,Hombres,De 25 a 34 años,8003003,0.9754301924271938
2016,Baja California Sur,Hombres,De 25 a 34 años,8003003,0.98512987883125
2015,Baja California Sur,Hombres,De 25 a 34 años,8003003,0.9359258662215888
2020,Baja California Sur,Hombres,De 35 a 44 años,8003003,1.3885920343377998
2019,Baja California Sur,Hombres,De 35 a 44 años,8003003,1.3983955517193605
2018,Baja California Sur,Hombres,De 35 a 44 años,8003003,1.39884613216403
2017,Baja California Sur,Hombres,De 35 a 44 años,8003003,1.37806046659946
2016,Baja California Sur,Hombres,De 35 a 44 años,8003003,1.3471806760315297
2015,Baja California Sur,Hombres,De 35 a 44 años,8003003,1.33166743855238
2020,Baja California Sur,Hombres,De 45 a 54 años,8003003,1.47285752385591
2019,Baja California Sur,Hombres,De 45 a 54 años,8003003,1.5218723988672802
2018,Baja California Sur,Hombres,De 45 a 54 años,8003003,1.5387239300525
2017,Baja California Sur,Hombres,De 45 a 54 años,8003003,1.5739509329237
2016,Baja California Sur,Hombres,De 45 a 54 años,8003003,1.5613323476863703
2015,Baja California Sur,Hombres,De 45 a 54 años,8003003,1.63121773543633
2020,Baja California Sur,Hombres,De 55 a 59 años,8003003,1.4253530127255605
2019,Baja California Sur,Hombres,De 55 a 59 años,8003003,1.36903742022976
2018,Baja California Sur,Hombres,De 55 a 59 años,8003003,1.4385912324065
2017,Baja California Sur,Hombres,De 55 a 59 años,8003003,1.26685797626124
2016,Baja California Sur,Hombres,De 55 a 59 años,8003003,1.33409229674798
2015,Baja California Sur,Hombres,De 55 a 59 años,8003003,1.4565008752188002
2020,Baja California Sur,Hombres,De 60 años y más,8003003,0.7997406243565991
2019,Baja California Sur,Hombres,De 60 años y más,8003003,0.732472493474935
2018,Baja California Sur,Hombres,De 60 años y más,8003003,0.746914637388258
2017,Baja California Sur,Hombres,De 60 años y más,8003003,0.670336930301163
2016,Baja California Sur,Hombres,De 60 años y más,8003003,0.687576759747201
2015,Baja California Sur,Hombres,De 60 años y más,8003003,0.786331810972464
2020,Baja California Sur,Mujeres,Total,8003003,1.15284163369342
2019,Baja California Sur,Mujeres,Total,8003003,1.15460127542388
2018,Baja California Sur,Mujeres,Total,8003003,1.15038780819751
2017,Baja California Sur,Mujeres,Total,8003003,1.14076380478764
2016,Baja California Sur,Mujeres,Total,8003003,1.11091722822958
2015,Baja California Sur,Mujeres,Total,8003003,1.09034144729529
2020,Baja California Sur,Mujeres,Menores de 25 años,8003003,0.2049975928271119
2019,Baja California Sur,Mujeres,Menores de 25 años,8003003,0.2157035119398869
2018,Baja California Sur,Mujeres,Menores de 25 años,8003003,0.163048846981249
2017,Baja California Sur,Mujeres,Menores de 25 años,8003003,0.189620685038121
2016,Baja California Sur,Mujeres,Menores de 25 años,8003003,0.205714618798525
2015,Baja California Sur,Mujeres,Menores de 25 años,8003003,0.142429846513932
2020,Baja California Sur,Mujeres,De 25 a 34 años,8003003,1.13250888833654
2019,Baja California Sur,Mujeres,De 25 a 34 años,8003003,1.14793090613673
2018,Baja California Sur,Mujeres,De 25 a 34 años,8003003,1.1405149638265597
2017,Baja California Sur,Mujeres,De 25 a 34 años,8003003,1.19602849923266
2016,Baja California Sur,Mujeres,De 25 a 34 años,8003003,1.19436715498954
2015,Baja California Sur,Mujeres,De 25 a 34 años,8003003,1.16613141708537
2020,Baja California Sur,Mujeres,De 35 a 44 años,8003003,1.47217711871977
2019,Baja California Sur,Mujeres,De 35 a 44 años,8003003,1.48455624216035
2018,Baja California Sur,Mujeres,De 35 a 44 años,8003003,1.5011594060783202
2017,Baja California Sur,Mujeres,De 35 a 44 años,8003003,1.43523954545868
2016,Baja California Sur,Mujeres,De 35 a 44 años,8003003,1.3968002588053798
2015,Baja California Sur,Mujeres,De 35 a 44 años,8003003,1.4074037134298298
2020,Baja California Sur,Mujeres,De 45 a 54 años,8003003,1.39319747691559
2019,Baja California Sur,Mujeres,De 45 a 54 años,8003003,1.3892576504952798
2018,Baja California Sur,Mujeres,De 45 a 54 años,8003003,1.40490880614173
2017,Baja California Sur,Mujeres,De 45 a 54 años,8003003,1.4276565687468
2016,Baja California Sur,Mujeres,De 45 a 54 años,8003003,1.4474352937436
2015,Baja California Sur,Mujeres,De 45 a 54 años,8003003,1.52366669767905
2020,Baja California Sur,Mujeres,De 55 a 59 años,8003003,0.8796729361555828
2019,Baja California Sur,Mujeres,De 55 a 59 años,8003003,0.794777203358448
2018,Baja California Sur,Mujeres,De 55 a 59 años,8003003,0.8504948657026239
2017,Baja California Sur,Mujeres,De 55 a 59 años,8003003,0.7630262165449438
2016,Baja California Sur,Mujeres,De 55 a 59 años,8003003,0.8160989306672299
2015,Baja California Sur,Mujeres,De 55 a 59 años,8003003,0.8637310011634299
2020,Baja California Sur,Mujeres,De 60 años y más,8003003,0.349817374892744
2019,Baja California Sur,Mujeres,De 60 años y más,8003003,0.320030378616038
2018,Baja California Sur,Mujeres,De 60 años y más,8003003,0.329633637126824
2017,Baja California Sur,Mujeres,De 60 años y más,8003003,0.2984918937203389
2016,Baja California Sur,Mujeres,De 60 años y más,8003003,0.292363375241925
2015,Baja California Sur,Mujeres,De 60 años y más,8003003,0.310511957699618
2020,Campeche,Total,Total,8003004,1.0
2019,Campeche,Total,Total,8003004,1.0
2018,Campeche,Total,Total,8003004,1.0
2017,Campeche,Total,Total,8003004,1.0
2016,Campeche,Total,Total,8003004,1.0
2015,Campeche,Total,Total,8003004,1.0
2020,Campeche,Total,Menores de 25 años,8003004,0.090530151423459
2019,Campeche,Total,Menores de 25 años,8003004,0.10329960205662
2018,Campeche,Total,Menores de 25 años,8003004,0.1241545947178299
2017,Campeche,Total,Menores de 25 años,8003004,0.142211569211773
2016,Campeche,Total,Menores de 25 años,8003004,0.153834238354014
2015,Campeche,Total,Menores de 25 años,8003004,0.120724259762471
2020,Campeche,Total,De 25 a 34 años,8003004,0.840826596093856
2019,Campeche,Total,De 25 a 34 años,8003004,0.8383982134258539
2018,Campeche,Total,De 25 a 34 años,8003004,0.8625583720980731
2017,Campeche,Total,De 25 a 34 años,8003004,0.8854621469429531
2016,Campeche,Total,De 25 a 34 años,8003004,0.904353465166636
2015,Campeche,Total,De 25 a 34 años,8003004,0.952966062387576
2020,Campeche,Total,De 35 a 44 años,8003004,1.5086025163694303
2019,Campeche,Total,De 35 a 44 años,8003004,1.53515429992083
2018,Campeche,Total,De 35 a 44 años,8003004,1.555460829236
2017,Campeche,Total,De 35 a 44 años,8003004,1.58399551388976
2016,Campeche,Total,De 35 a 44 años,8003004,1.58734835547401
2015,Campeche,Total,De 35 a 44 años,8003004,1.5853235528714202
2020,Campeche,Total,De 45 a 54 años,8003004,1.86359350902946
2019,Campeche,Total,De 45 a 54 años,8003004,1.8387510475055
2018,Campeche,Total,De 45 a 54 años,8003004,1.7959155076312103
2017,Campeche,Total,De 45 a 54 años,8003004,1.7320921200949202
2016,Campeche,Total,De 45 a 54 años,8003004,1.7070678324533797
2015,Campeche,Total,De 45 a 54 años,8003004,1.6709669645066296
2020,Campeche,Total,De 55 a 59 años,8003004,1.1008876964066
2019,Campeche,Total,De 55 a 59 años,8003004,1.11000618235448
2018,Campeche,Total,De 55 a 59 años,8003004,1.08819966065753
2017,Campeche,Total,De 55 a 59 años,8003004,1.03227962879734
2016,Campeche,Total,De 55 a 59 años,8003004,1.00710188320442
2015,Campeche,Total,De 55 a 59 años,8003004,1.0144910228440998
2020,Campeche,Total,De 60 años y más,8003004,0.445833866099512
2019,Campeche,Total,De 60 años y más,8003004,0.444527687262283
2018,Campeche,Total,De 60 años y más,8003004,0.417214008322162
2017,Campeche,Total,De 60 años y más,8003004,0.436710628204604
2016,Campeche,Total,De 60 años y más,8003004,0.435835309576808
2015,Campeche,Total,De 60 años y más,8003004,0.458864406137188
2020,Campeche,Hombres,Total,8003004,0.9756166919073728
2019,Campeche,Hombres,Total,8003004,0.9832812552840132
2018,Campeche,Hombres,Total,8003004,0.989360711563374
2017,Campeche,Hombres,Total,8003004,0.9992160291931612
2016,Campeche,Hombres,Total,8003004,1.00440502241245
2015,Campeche,Hombres,Total,8003004,1.00338761905659
2020,Campeche,Hombres,Menores de 25 años,8003004,0.0811808456235689
2019,Campeche,Hombres,Menores de 25 años,8003004,0.083314301534468
