Year,Entidad federativa,Sexo,Grupo de edad,GeoCode,Value
2014,Aguascalientes,Mujeres,De 25 a 64 años,1,0.967626444585646
2013,Aguascalientes,Mujeres,De 25 a 64 años,1,1.65752266662247
2012,Aguascalientes,Mujeres,De 25 a 64 años,1,2.38678946130162
2011,Aguascalientes,Mujeres,De 25 a 64 años,1,3.1587703258096105
2010,Aguascalientes,Mujeres,De 25 a 64 años,1,0.721854878295268
2021,Aguascalientes,Mujeres,De 65 años y más,1,0.0
2020,Aguascalientes,Mujeres,De 65 años y más,1,1.88214037
2019,Aguascalientes,Mujeres,De 65 años y más,1,0.0
2018,Aguascalientes,Mujeres,De 65 años y más,1,0.0
2017,Aguascalientes,Mujeres,De 65 años y más,1,2.2707661565012
2016,Aguascalientes,Mujeres,De 65 años y más,1,0.0
2015,Aguascalientes,Mujeres,De 65 años y más,1,4.92271339962587
2014,Aguascalientes,Mujeres,De 65 años y más,1,0.0
2013,Aguascalientes,Mujeres,De 65 años y más,1,2.65329406458118
2012,Aguascalientes,Mujeres,De 65 años y más,1,5.5135910018194805
2011,Aguascalientes,Mujeres,De 65 años y más,1,2.86377044016152
2010,Aguascalientes,Mujeres,De 65 años y más,1,2.9714149878172
2021,Baja California,Total,Total,2,88.01786372
2020,Baja California,Total,Total,2,78.53956123
2019,Baja California,Total,Total,2,78.8864574335885
2018,Baja California,Total,Total,2,82.6980934567973
2017,Baja California,Total,Total,2,62.6358698791061
2016,Baja California,Total,Total,2,33.8491509063903
2015,Baja California,Total,Total,2,25.4333648818242
2014,Baja California,Total,Total,2,21.556013466345306
2013,Baja California,Total,Total,2,23.2934863880397
2012,Baja California,Total,Total,2,17.8309138327994
2011,Baja California,Total,Total,2,25.1039065898841
2010,Baja California,Total,Total,2,47.9951803792687
2021,Baja California,Total,De 0 a 14 años,2,1.983071182
2020,Baja California,Total,De 0 a 14 años,2,1.246809302
2019,Baja California,Total,De 0 a 14 años,2,2.31421024269453
2018,Baja California,Total,De 0 a 14 años,2,1.76454564603876
2017,Baja California,Total,De 0 a 14 años,2,2.31911970633318
2016,Baja California,Total,De 0 a 14 años,2,1.54906325931762
2015,Baja California,Total,De 0 a 14 años,2,1.76728013378311
2014,Baja California,Total,De 0 a 14 años,2,1.4281508303049195
2013,Baja California,Total,De 0 a 14 años,2,1.96758512811712
2012,Baja California,Total,De 0 a 14 años,2,2.61085812379384
2011,Baja California,Total,De 0 a 14 años,2,2.1658030526994
2010,Baja California,Total,De 0 a 14 años,2,2.05060460457868
2021,Baja California,Total,De 15 a 24 años,2,63.62934167
2020,Baja California,Total,De 15 a 24 años,2,54.78429254
2019,Baja California,Total,De 15 a 24 años,2,73.2726763004307
