Year,Entidad federativa,Municipio,"Edades de 15 a 24 años","Sexo",GeoCode,Value
2019,"Querétaro",,"20-24 años","Total",22,6.330447951
2018,"Querétaro",,"20-24 años","Total",22,6.774429714
2017,"Querétaro",,"20-24 años","Total",22,7.266186664
2022,"Querétaro",,"20-24 años","Hombres",22,7.982142027
2021,"Querétaro",,"20-24 años","Hombres",22,11.41695692
2020,"Querétaro",,"20-24 años","Hombres",22,12.93294392
2019,"Querétaro",,"20-24 años","Hombres",22,6.06736238
2018,"Querétaro",,"20-24 años","Hombres",22,6.036753737
2017,"Querétaro",,"20-24 años","Hombres",22,6.335322579
2022,"Querétaro",,"20-24 años","Mujeres",22,7.068396096
2021,"Querétaro",,"20-24 años","Mujeres",22,9.981519289
2020,"Querétaro",,"20-24 años","Mujeres",22,10.08225045
2019,"Querétaro",,"20-24 años","Mujeres",22,6.588970372
2018,"Querétaro",,"20-24 años","Mujeres",22,7.506738969
2017,"Querétaro",,"20-24 años","Mujeres",22,8.145151173
2022,"Querétaro","Querétaro","15-24 años","Total",220140001,5.664206456
2021,"Querétaro","Querétaro","15-24 años","Total",220140001,7.316374253
2020,"Querétaro","Querétaro","15-24 años","Total",220140001,6.916854736
2019,"Querétaro","Querétaro","15-24 años","Total",220140001,4.098232694
2018,"Querétaro","Querétaro","15-24 años","Total",220140001,4.935478924
2017,"Querétaro","Querétaro","15-24 años","Total",220140001,4.935884388
2022,"Querétaro","Querétaro","15-24 años","Hombres",220140001,6.589840122
2021,"Querétaro","Querétaro","15-24 años","Hombres",220140001,7.332436982
2020,"Querétaro","Querétaro","15-24 años","Hombres",220140001,8.249503828
2019,"Querétaro","Querétaro","15-24 años","Hombres",220140001,4.213447172
2018,"Querétaro","Querétaro","15-24 años","Hombres",220140001,4.583477434
2017,"Querétaro","Querétaro","15-24 años","Hombres",220140001,4.621627801
2022,"Querétaro","Querétaro","15-24 años","Mujeres",220140001,4.7188304
2021,"Querétaro","Querétaro","15-24 años","Mujeres",220140001,7.299689492
2020,"Querétaro","Querétaro","15-24 años","Mujeres",220140001,5.623259245
2019,"Querétaro","Querétaro","15-24 años","Mujeres",220140001,3.980969553
2018,"Querétaro","Querétaro","15-24 años","Mujeres",220140001,5.297233667
2017,"Querétaro","Querétaro","15-24 años","Mujeres",220140001,5.243433123
2022,"Querétaro","Querétaro","15-19 años","Total",220140001,4.103356698
2021,"Querétaro","Querétaro","15-19 años","Total",220140001,4.558856351
2020,"Querétaro","Querétaro","15-19 años","Total",220140001,4.028882019
2019,"Querétaro","Querétaro","15-19 años","Total",220140001,3.125495976
2018,"Querétaro","Querétaro","15-19 años","Total",220140001,3.510902886
2017,"Querétaro","Querétaro","15-19 años","Total",220140001,3.771376929
2022,"Querétaro","Querétaro","15-19 años","Hombres",220140001,5.619904711
2021,"Querétaro","Querétaro","15-19 años","Hombres",220140001,5.050626518
2020,"Querétaro","Querétaro","15-19 años","Hombres",220140001,5.587603485
2019,"Querétaro","Querétaro","15-19 años","Hombres",220140001,3.616925501
2018,"Querétaro","Querétaro","15-19 años","Hombres",220140001,3.329527289
2017,"Querétaro","Querétaro","15-19 años","Hombres",220140001,4.261515205
2022,"Querétaro","Querétaro","15-19 años","Mujeres",220140001,2.501623704
2021,"Querétaro","Querétaro","15-19 años","Mujeres",220140001,4.089364438
2020,"Querétaro","Querétaro","15-19 años","Mujeres",220140001,2.632205039
2019,"Querétaro","Querétaro","15-19 años","Mujeres",220140001,2.624426121
2018,"Querétaro","Querétaro","15-19 años","Mujeres",220140001,3.697018005
2017,"Querétaro","Querétaro","15-19 años","Mujeres",220140001,3.237827897
2022,"Querétaro","Querétaro","20-24 años","Total",220140001,7.014339381
2021,"Querétaro","Querétaro","20-24 años","Total",220140001,9.668015708
2020,"Querétaro","Querétaro","20-24 años","Total",220140001,9.688543434
2019,"Querétaro","Querétaro","20-24 años","Total",220140001,4.977806936
2018,"Querétaro","Querétaro","20-24 años","Total",220140001,6.216581712
2017,"Querétaro","Querétaro","20-24 años","Total",220140001,6.045715548
2022,"Querétaro","Querétaro","20-24 años","Hombres",220140001,7.455634721
2021,"Querétaro","Querétaro","20-24 años","Hombres",220140001,9.128560082
2020,"Querétaro","Querétaro","20-24 años","Hombres",220140001,10.60884819
2019,"Querétaro","Querétaro","20-24 años","Hombres",220140001,4.749340369
2018,"Querétaro","Querétaro","20-24 años","Hombres",220140001,5.71000636
2017,"Querétaro","Querétaro","20-24 años","Hombres",220140001,5.002823795
2022,"Querétaro","Querétaro","20-24 años","Mujeres",220140001,6.576355142
2021,"Querétaro","Querétaro","20-24 años","Mujeres",220140001,10.27776594
2020,"Querétaro","Querétaro","20-24 años","Mujeres",220140001,8.723824044
2019,"Querétaro","Querétaro","20-24 años","Mujeres",220140001,5.211051738
2018,"Querétaro","Querétaro","20-24 años","Mujeres",220140001,6.737424038
2017,"Querétaro","Querétaro","20-24 años","Mujeres",220140001,6.969873502
2022,"Quintana Roo",,"15-24 años","Total",23,6.033487298
2021,"Quintana Roo",,"15-24 años","Total",23,8.800124412
2020,"Quintana Roo",,"15-24 años","Total",23,10.9569764
2019,"Quintana Roo",,"15-24 años","Total",23,6.393405635
2018,"Quintana Roo",,"15-24 años","Total",23,6.782703999
2017,"Quintana Roo",,"15-24 años","Total",23,6.943542549
2022,"Quintana Roo",,"15-24 años","Hombres",23,4.739401963
2021,"Quintana Roo",,"15-24 años","Hombres",23,6.669768973
2020,"Quintana Roo",,"15-24 años","Hombres",23,8.793580068
2019,"Quintana Roo",,"15-24 años","Hombres",23,4.912321927
2018,"Quintana Roo",,"15-24 años","Hombres",23,5.043450746
2017,"Quintana Roo",,"15-24 años","Hombres",23,4.645287381
2022,"Quintana Roo",,"15-24 años","Mujeres",23,7.362249632
2021,"Quintana Roo",,"15-24 años","Mujeres",23,11.08093493
2020,"Quintana Roo",,"15-24 años","Mujeres",23,13.22947425
2019,"Quintana Roo",,"15-24 años","Mujeres",23,7.947910051
2018,"Quintana Roo",,"15-24 años","Mujeres",23,8.790456188
2017,"Quintana Roo",,"15-24 años","Mujeres",23,9.447694235
2022,"Quintana Roo",,"15-19 años","Total",23,4.286487889
2021,"Quintana Roo",,"15-19 años","Total",23,5.336053842
2020,"Quintana Roo",,"15-19 años","Total",23,6.945585153
2019,"Quintana Roo",,"15-19 años","Total",23,4.447850895
2018,"Quintana Roo",,"15-19 años","Total",23,5.591865501
2017,"Quintana Roo",,"15-19 años","Total",23,5.138667398
2022,"Quintana Roo",,"15-19 años","Hombres",23,4.349134185
2021,"Quintana Roo",,"15-19 años","Hombres",23,4.572025542
2020,"Quintana Roo",,"15-19 años","Hombres",23,5.793058177
2019,"Quintana Roo",,"15-19 años","Hombres",23,4.892864212
2018,"Quintana Roo",,"15-19 años","Hombres",23,5.127333696
2017,"Quintana Roo",,"15-19 años","Hombres",23,4.861523544
2022,"Quintana Roo",,"15-19 años","Mujeres",23,4.222311076
2021,"Quintana Roo",,"15-19 años","Mujeres",23,6.160039497
2020,"Quintana Roo",,"15-19 años","Mujeres",23,8.208619693
2019,"Quintana Roo",,"15-19 años","Mujeres",23,4.017328243
2018,"Quintana Roo",,"15-19 años","Mujeres",23,6.119351146
2017,"Quintana Roo",,"15-19 años","Mujeres",23,5.431731669
2022,"Quintana Roo",,"20-24 años","Total",23,7.902981426
2021,"Quintana Roo",,"20-24 años","Total",23,12.02036044
2020,"Quintana Roo",,"20-24 años","Total",23,14.77213109
2019,"Quintana Roo",,"20-24 años","Total",23,8.297075787
2018,"Quintana Roo",,"20-24 años","Total",23,7.986024457
2017,"Quintana Roo",,"20-24 años","Total",23,8.739501007
2022,"Quintana Roo",,"20-24 años","Hombres",23,5.156382079
2021,"Quintana Roo",,"20-24 años","Hombres",23,8.633172565
2020,"Quintana Roo",,"20-24 años","Hombres",23,11.76456933
2019,"Quintana Roo",,"20-24 años","Hombres",23,4.929916213
2018,"Quintana Roo",,"20-24 años","Hombres",23,4.959926052
2017,"Quintana Roo",,"20-24 años","Hombres",23,4.435015998
2022,"Quintana Roo",,"20-24 años","Mujeres",23,10.72906718
2021,"Quintana Roo",,"20-24 años","Mujeres",23,15.62222534
2020,"Quintana Roo",,"20-24 años","Mujeres",23,17.80674326
2019,"Quintana Roo",,"20-24 años","Mujeres",23,12.12572184
2018,"Quintana Roo",,"20-24 años","Mujeres",23,11.53805441
2017,"Quintana Roo",,"20-24 años","Mujeres",23,13.57165412
2022,"Quintana Roo","Cancún","15-24 años","Total",230050001,5.488226322
2021,"Quintana Roo","Cancún","15-24 años","Total",230050001,8.545696449
2020,"Quintana Roo","Cancún","15-24 años","Total",230050001,10.97225635
2019,"Quintana Roo","Cancún","15-24 años","Total",230050001,5.49050595
2018,"Quintana Roo","Cancún","15-24 años","Total",230050001,6.553650621
2017,"Quintana Roo","Cancún","15-24 años","Total",230050001,6.209878408
2022,"Quintana Roo","Cancún","15-24 años","Hombres",230050001,4.746217947
2021,"Quintana Roo","Cancún","15-24 años","Hombres",230050001,7.62629789
2020,"Quintana Roo","Cancún","15-24 años","Hombres",230050001,9.780140605
2019,"Quintana Roo","Cancún","15-24 años","Hombres",230050001,5.274712305
2018,"Quintana Roo","Cancún","15-24 años","Hombres",230050001,5.52242582
2017,"Quintana Roo","Cancún","15-24 años","Hombres",230050001,5.14781966
2022,"Quintana Roo","Cancún","15-24 años","Mujeres",230050001,6.287944493
2021,"Quintana Roo","Cancún","15-24 años","Mujeres",230050001,9.60172813
2020,"Quintana Roo","Cancún","15-24 años","Mujeres",230050001,12.34902544
2019,"Quintana Roo","Cancún","15-24 años","Mujeres",230050001,5.712654568
2018,"Quintana Roo","Cancún","15-24 años","Mujeres",230050001,7.644944164
2017,"Quintana Roo","Cancún","15-24 años","Mujeres",230050001,7.319332922
2022,"Quintana Roo","Cancún","15-19 años","Total",230050001,4.125348444
2021,"Quintana Roo","Cancún","15-19 años","Total",230050001,4.27744809
2020,"Quintana Roo","Cancún","15-19 años","Total",230050001,6.723287151
2019,"Quintana Roo","Cancún","15-19 años","Total",230050001,3.411657828
2018,"Quintana Roo","Cancún","15-19 años","Total",230050001,4.592406823
2017,"Quintana Roo","Cancún","15-19 años","Total",230050001,4.745467007
2022,"Quintana Roo","Cancún","15-19 años","Hombres",230050001,3.935286401
2021,"Quintana Roo","Cancún","15-19 años","Hombres",230050001,3.768873004
2020,"Quintana Roo","Cancún","15-19 años","Hombres",230050001,6.733033612
2019,"Quintana Roo","Cancún","15-19 años","Hombres",230050001,4.510940154
2018,"Quintana Roo","Cancún","15-19 años","Hombres",230050001,4.941431243
2017,"Quintana Roo","Cancún","15-19 años","Hombres",230050001,5.88077205
2022,"Quintana Roo","Cancún","15-19 años","Mujeres",230050001,4.333365237
2021,"Quintana Roo","Cancún","15-19 años","Mujeres",230050001,4.87087633
2020,"Quintana Roo","Cancún","15-19 años","Mujeres",230050001,6.711177316
2019,"Quintana Roo","Cancún","15-19 años","Mujeres",230050001,2.349106712
2018,"Quintana Roo","Cancún","15-19 años","Mujeres",230050001,4.239538963
2017,"Quintana Roo","Cancún","15-19 años","Mujeres",230050001,3.563525372
2022,"Quintana Roo","Cancún","20-24 años","Total",230050001,6.97384807
2021,"Quintana Roo","Cancún","20-24 años","Total",230050001,12.6131634
2020,"Quintana Roo","Cancún","20-24 años","Total",230050001,15.10771433
2019,"Quintana Roo","Cancún","20-24 años","Total",230050001,7.468806954
2018,"Quintana Roo","Cancún","20-24 años","Total",230050001,8.506167651
2017,"Quintana Roo","Cancún","20-24 años","Total",230050001,7.705218187
2022,"Quintana Roo","Cancún","20-24 años","Hombres",230050001,5.642686257
2021,"Quintana Roo","Cancún","20-24 años","Hombres",230050001,11.35744502
2020,"Quintana Roo","Cancún","20-24 años","Hombres",230050001,12.95050564
2019,"Quintana Roo","Cancún","20-24 años","Hombres",230050001,5.958960818
2018,"Quintana Roo","Cancún","20-24 años","Hombres",230050001,6.081846502
2017,"Quintana Roo","Cancún","20-24 años","Hombres",230050001,4.402484472
2022,"Quintana Roo","Cancún","20-24 años","Mujeres",230050001,8.389434195
2021,"Quintana Roo","Cancún","20-24 años","Mujeres",230050001,14.03618685
2020,"Quintana Roo","Cancún","20-24 años","Mujeres",230050001,17.42881795
2019,"Quintana Roo","Cancún","20-24 años","Mujeres",230050001,9.118243821
2018,"Quintana Roo","Cancún","20-24 años","Mujeres",230050001,11.17195204
2017,"Quintana Roo","Cancún","20-24 años","Mujeres",230050001,11.16724829
2022,"San Luis Potosí",,"15-24 años","Total",24,8.840620267
2021,"San Luis Potosí",,"15-24 años","Total",24,9.360683397
2020,"San Luis Potosí",,"15-24 años","Total",24,8.92851571
2019,"San Luis Potosí",,"15-24 años","Total",24,8.187392818
2018,"San Luis Potosí",,"15-24 años","Total",24,7.978759131
2017,"San Luis Potosí",,"15-24 años","Total",24,8.604314626
2022,"San Luis Potosí",,"15-24 años","Hombres",24,6.786645714
2021,"San Luis Potosí",,"15-24 años","Hombres",24,7.963084727
2020,"San Luis Potosí",,"15-24 años","Hombres",24,5.762278884
2019,"San Luis Potosí",,"15-24 años","Hombres",24,4.885065377
2018,"San Luis Potosí",,"15-24 años","Hombres",24,4.988861793
2017,"San Luis Potosí",,"15-24 años","Hombres",24,4.898613943
2022,"San Luis Potosí",,"15-24 años","Mujeres",24,10.83247879
2021,"San Luis Potosí",,"15-24 años","Mujeres",24,10.7753498
2020,"San Luis Potosí",,"15-24 años","Mujeres",24,11.91607914
2019,"San Luis Potosí",,"15-24 años","Mujeres",24,11.60541429
2018,"San Luis Potosí",,"15-24 años","Mujeres",24,10.98796086
2017,"San Luis Potosí",,"15-24 años","Mujeres",24,12.26512307
2022,"San Luis Potosí",,"15-19 años","Total",24,7.347261681
2021,"San Luis Potosí",,"15-19 años","Total",24,8.613162954
2020,"San Luis Potosí",,"15-19 años","Total",24,7.745997889
2019,"San Luis Potosí",,"15-19 años","Total",24,6.068499445
2018,"San Luis Potosí",,"15-19 años","Total",24,6.884359481
2017,"San Luis Potosí",,"15-19 años","Total",24,6.581835111
2022,"San Luis Potosí",,"15-19 años","Hombres",24,6.042764884
2021,"San Luis Potosí",,"15-19 años","Hombres",24,8.109180462
2020,"San Luis Potosí",,"15-19 años","Hombres",24,5.099522705
2019,"San Luis Potosí",,"15-19 años","Hombres",24,4.503513137
2018,"San Luis Potosí",,"15-19 años","Hombres",24,5.462062115
2017,"San Luis Potosí",,"15-19 años","Hombres",24,4.577801381
2022,"San Luis Potosí",,"15-19 años","Mujeres",24,8.717715126
2021,"San Luis Potosí",,"15-19 años","Mujeres",24,9.177474586
2020,"San Luis Potosí",,"15-19 años","Mujeres",24,10.33391839
2019,"San Luis Potosí",,"15-19 años","Mujeres",24,7.828412873
2018,"San Luis Potosí",,"15-19 años","Mujeres",24,8.456594755
2017,"San Luis Potosí",,"15-19 años","Mujeres",24,8.768514012
2022,"San Luis Potosí",,"20-24 años","Total",24,10.5115395
2021,"San Luis Potosí",,"20-24 años","Total",24,10.25534565
2020,"San Luis Potosí",,"20-24 años","Total",24,10.282814
2019,"San Luis Potosí",,"20-24 años","Total",24,10.80314595
2018,"San Luis Potosí",,"20-24 años","Total",24,9.216969634
2017,"San Luis Potosí",,"20-24 años","Total",24,10.89814237
2022,"San Luis Potosí",,"20-24 años","Hombres",24,7.69380618
2021,"San Luis Potosí",,"20-24 años","Hombres",24,7.767665218
2020,"San Luis Potosí",,"20-24 años","Hombres",24,6.552601237
2019,"San Luis Potosí",,"20-24 años","Hombres",24,5.40128166
2018,"San Luis Potosí",,"20-24 años","Hombres",24,4.398353128
2017,"San Luis Potosí",,"20-24 años","Hombres",24,5.303619477
2022,"San Luis Potosí",,"20-24 años","Mujeres",24,13.00900605
2021,"San Luis Potosí",,"20-24 años","Mujeres",24,12.48646343
2020,"San Luis Potosí",,"20-24 años","Mujeres",24,13.66402654
2019,"San Luis Potosí",,"20-24 años","Mujeres",24,15.85007688
2018,"San Luis Potosí",,"20-24 años","Mujeres",24,13.57881863
2017,"San Luis Potosí",,"20-24 años","Mujeres",24,15.83497673
2022,"San Luis Potosí","San Luis Potosí","15-24 años","Total",240280001,6.203282359
2021,"San Luis Potosí","San Luis Potosí","15-24 años","Total",240280001,6.221472884
2020,"San Luis Potosí","San Luis Potosí","15-24 años","Total",240280001,6.784891019
2019,"San Luis Potosí","San Luis Potosí","15-24 años","Total",240280001,5.324843407
2018,"San Luis Potosí","San Luis Potosí","15-24 años","Total",240280001,5.986786396
2017,"San Luis Potosí","San Luis Potosí","15-24 años","Total",240280001,5.736176979
2022,"San Luis Potosí","San Luis Potosí","15-24 años","Hombres",240280001,5.518639694
2021,"San Luis Potosí","San Luis Potosí","15-24 años","Hombres",240280001,6.572615623
2020,"San Luis Potosí","San Luis Potosí","15-24 años","Hombres",240280001,5.869795244
2019,"San Luis Potosí","San Luis Potosí","15-24 años","Hombres",240280001,4.636214321
2018,"San Luis Potosí","San Luis Potosí","15-24 años","Hombres",240280001,4.935940161
2017,"San Luis Potosí","San Luis Potosí","15-24 años","Hombres",240280001,4.535208644
2022,"San Luis Potosí","San Luis Potosí","15-24 años","Mujeres",240280001,6.954742514
2021,"San Luis Potosí","San Luis Potosí","15-24 años","Mujeres",240280001,5.856909271
2020,"San Luis Potosí","San Luis Potosí","15-24 años","Mujeres",240280001,7.670406064
2019,"San Luis Potosí","San Luis Potosí","15-24 años","Mujeres",240280001,6.035612496
2018,"San Luis Potosí","San Luis Potosí","15-24 años","Mujeres",240280001,7.109689811
2017,"San Luis Potosí","San Luis Potosí","15-24 años","Mujeres",240280001,6.892408128
2022,"San Luis Potosí","San Luis Potosí","15-19 años","Total",240280001,4.772072796
2021,"San Luis Potosí","San Luis Potosí","15-19 años","Total",240280001,5.510099604
2020,"San Luis Potosí","San Luis Potosí","15-19 años","Total",240280001,5.245655253
2019,"San Luis Potosí","San Luis Potosí","15-19 años","Total",240280001,4.553830642
2018,"San Luis Potosí","San Luis Potosí","15-19 años","Total",240280001,5.3122811
2017,"San Luis Potosí","San Luis Potosí","15-19 años","Total",240280001,4.5430543
2022,"San Luis Potosí","San Luis Potosí","15-19 años","Hombres",240280001,4.706523714
2021,"San Luis Potosí","San Luis Potosí","15-19 años","Hombres",240280001,6.098457017
2020,"San Luis Potosí","San Luis Potosí","15-19 años","Hombres",240280001,5.384862434
2019,"San Luis Potosí","San Luis Potosí","15-19 años","Hombres",240280001,4.574062734
2018,"San Luis Potosí","San Luis Potosí","15-19 años","Hombres",240280001,5.331427177
2017,"San Luis Potosí","San Luis Potosí","15-19 años","Hombres",240280001,4.12371134
2022,"San Luis Potosí","San Luis Potosí","15-19 años","Mujeres",240280001,4.848716641
2021,"San Luis Potosí","San Luis Potosí","15-19 años","Mujeres",240280001,4.918977314
