Year,Entidad federativa,Principales ciudades,"Habilidades para uso de PC",GeoCode,Value
2017,"Coahuila de Zaragoza","Torreón","Copiar archivos entre carpetas",050350001,35.8438039071721
2016 P/,"Coahuila de Zaragoza","Torreón","Copiar archivos entre carpetas",050350001,40.7150260739104
2018,"Coahuila de Zaragoza","Torreón","Crear archivos de texto",050350001,40.1862774255671
2017,"Coahuila de Zaragoza","Torreón","Crear archivos de texto",050350001,37.503503349399395
2016 P/,"Coahuila de Zaragoza","Torreón","Crear archivos de texto",050350001,42.5116657054475
2018,"Coahuila de Zaragoza","Torreón","Crear hojas de cálculo",050350001,29.9794955452624
2017,"Coahuila de Zaragoza","Torreón","Crear hojas de cálculo",050350001,27.9850510600839
2016 P/,"Coahuila de Zaragoza","Torreón","Crear hojas de cálculo",050350001,28.5423615340251
2018,"Coahuila de Zaragoza","Torreón","Crear presentaciones",050350001,33.5430892920417
2017,"Coahuila de Zaragoza","Torreón","Crear presentaciones",050350001,33.6811024399102
2016 P/,"Coahuila de Zaragoza","Torreón","Crear presentaciones",050350001,36.1188187893478
2018,"Coahuila de Zaragoza","Torreón","Crear / usar base de datos",050350001,24.8047954315015
2017,"Coahuila de Zaragoza","Torreón","Crear / usar base de datos",050350001,22.6975593003565
2016 P/,"Coahuila de Zaragoza","Torreón","Crear / usar base de datos",050350001,26.8769988989671
2018,"Coahuila de Zaragoza","Torreón","Descargar contenidos de Internet (música, videos, documentos, etcétera)",050350001,44.0567018353892
2017,"Coahuila de Zaragoza","Torreón","Descargar contenidos de Internet (música, videos, documentos, etcétera)",050350001,41.315048810045404
2016 P/,"Coahuila de Zaragoza","Torreón","Descargar contenidos de Internet (música, videos, documentos, etcétera)",050350001,47.7416726826888
2018,"Coahuila de Zaragoza","Torreón","Enviar y recibir correo electrónico",050350001,38.5044998885948
2017,"Coahuila de Zaragoza","Torreón","Enviar y recibir correo electrónico",050350001,37.0302057798357
2016 P/,"Coahuila de Zaragoza","Torreón","Enviar y recibir correo electrónico",050350001,41.7990191531323
2018,"Coahuila de Zaragoza","Torreón","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",050350001,28.664619165825
2017,"Coahuila de Zaragoza","Torreón","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",050350001,27.4984308942127
2016 P/,"Coahuila de Zaragoza","Torreón","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",050350001,27.1965202521486
2018,"Colima",,"Copiar archivos entre carpetas",06,34.9404065219659
2017,"Colima",,"Copiar archivos entre carpetas",06,36.5120599140938
2016 P/,"Colima",,"Copiar archivos entre carpetas",06,36.4498584078752
2018,"Colima",,"Crear archivos de texto",06,38.4385176086125
2017,"Colima",,"Crear archivos de texto",06,37.980102059547
2016 P/,"Colima",,"Crear archivos de texto",06,37.8056966482372
2018,"Colima",,"Crear hojas de cálculo",06,29.4543010441171
2017,"Colima",,"Crear hojas de cálculo",06,28.862439883989897
2016 P/,"Colima",,"Crear hojas de cálculo",06,25.3695629373249
2018,"Colima",,"Crear presentaciones",06,32.5747743154138
2017,"Colima",,"Crear presentaciones",06,33.489188296193
2016 P/,"Colima",,"Crear presentaciones",06,30.6105692153249
2018,"Colima",,"Crear / usar base de datos",06,20.3673820587997
2017,"Colima",,"Crear / usar base de datos",06,20.1889937222365
2016 P/,"Colima",,"Crear / usar base de datos",06,19.0143989451761
2018,"Colima",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",06,42.2712444810124
2017,"Colima",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",06,39.8462498623297
2016 P/,"Colima",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",06,42.3448854527202
2018,"Colima",,"Enviar y recibir correo electrónico",06,36.2152781801537
2017,"Colima",,"Enviar y recibir correo electrónico",06,36.9225008260215
2016 P/,"Colima",,"Enviar y recibir correo electrónico",06,34.7516519081224
2018,"Colima",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",06,25.6560497375222
2017,"Colima",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",06,24.156980799588798
2016 P/,"Colima",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",06,23.4843649330996
2018,"Colima","Colima","Copiar archivos entre carpetas",060020001,45.1503833443972
2017,"Colima","Colima","Copiar archivos entre carpetas",060020001,47.12197887027181
2016 P/,"Colima","Colima","Copiar archivos entre carpetas",060020001,49.0337227343251
2018,"Colima","Colima","Crear archivos de texto",060020001,49.4437676444198
2017,"Colima","Colima","Crear archivos de texto",060020001,49.122329416415305
2016 P/,"Colima","Colima","Crear archivos de texto",060020001,51.567110827172904
2018,"Colima","Colima","Crear hojas de cálculo",060020001,37.622827046388
2017,"Colima","Colima","Crear hojas de cálculo",060020001,38.252042677128394
2016 P/,"Colima","Colima","Crear hojas de cálculo",060020001,36.1945179641629
2018,"Colima","Colima","Crear presentaciones",060020001,42.2397379689677
2017,"Colima","Colima","Crear presentaciones",060020001,43.6325530573963
2016 P/,"Colima","Colima","Crear presentaciones",060020001,43.4026193301086
2018,"Colima","Colima","Crear / usar base de datos",060020001,28.9601920004669
2017,"Colima","Colima","Crear / usar base de datos",060020001,26.557226657915397
2016 P/,"Colima","Colima","Crear / usar base de datos",060020001,29.0617109306075
2018,"Colima","Colima","Descargar contenidos de Internet (música, videos, documentos, etcétera)",060020001,52.8154475755564
2017,"Colima","Colima","Descargar contenidos de Internet (música, videos, documentos, etcétera)",060020001,50.689345261846796
2016 P/,"Colima","Colima","Descargar contenidos de Internet (música, videos, documentos, etcétera)",060020001,55.8908308235223
2018,"Colima","Colima","Enviar y recibir correo electrónico",060020001,46.6319674941459
2017,"Colima","Colima","Enviar y recibir correo electrónico",060020001,49.254716523775606
2016 P/,"Colima","Colima","Enviar y recibir correo electrónico",060020001,48.8032764442822
2018,"Colima","Colima","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",060020001,34.2478644324971
2017,"Colima","Colima","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",060020001,33.0098861470877
2016 P/,"Colima","Colima","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",060020001,33.7584801192541
2018,"Chiapas",,"Copiar archivos entre carpetas",07,22.308101882240702
2017,"Chiapas",,"Copiar archivos entre carpetas",07,19.5713722599851
2016 P/,"Chiapas",,"Copiar archivos entre carpetas",07,22.201880461533403
2018,"Chiapas",,"Crear archivos de texto",07,24.1081828275716
2017,"Chiapas",,"Crear archivos de texto",07,23.2718098616579
2016 P/,"Chiapas",,"Crear archivos de texto",07,24.946018852770596
2018,"Chiapas",,"Crear hojas de cálculo",07,17.1844466875751
2017,"Chiapas",,"Crear hojas de cálculo",07,14.039242961244499
2016 P/,"Chiapas",,"Crear hojas de cálculo",07,15.1781614335123
2018,"Chiapas",,"Crear presentaciones",07,19.998898674494
2017,"Chiapas",,"Crear presentaciones",07,17.1772019516068
2016 P/,"Chiapas",,"Crear presentaciones",07,18.1271315136391
2018,"Chiapas",,"Crear / usar base de datos",07,11.254122904157702
2017,"Chiapas",,"Crear / usar base de datos",07,9.52908574279738
2016 P/,"Chiapas",,"Crear / usar base de datos",07,11.2195439700199
2018,"Chiapas",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",07,24.1833284024939
2017,"Chiapas",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",07,20.788091885064702
2016 P/,"Chiapas",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",07,22.6385451618617
2018,"Chiapas",,"Enviar y recibir correo electrónico",07,20.6132959301416
2017,"Chiapas",,"Enviar y recibir correo electrónico",07,17.0024509015778
2016 P/,"Chiapas",,"Enviar y recibir correo electrónico",07,18.553778207353
2018,"Chiapas",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",07,13.8727650786851
2017,"Chiapas",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",07,10.1129024667242
2016 P/,"Chiapas",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",07,11.650748211807302
2018,"Chiapas","Tapachula","Copiar archivos entre carpetas",070890001,40.308210062842
2017,"Chiapas","Tapachula","Copiar archivos entre carpetas",070890001,36.228687446646504
2016 P/,"Chiapas","Tapachula","Copiar archivos entre carpetas",070890001,40.5651599456613
2018,"Chiapas","Tapachula","Crear archivos de texto",070890001,42.2101620899818
2017,"Chiapas","Tapachula","Crear archivos de texto",070890001,40.725838082273995
2016 P/,"Chiapas","Tapachula","Crear archivos de texto",070890001,44.1176470588235
2018,"Chiapas","Tapachula","Crear hojas de cálculo",070890001,30.0527367628019
2017,"Chiapas","Tapachula","Crear hojas de cálculo",070890001,28.6574533373324
2016 P/,"Chiapas","Tapachula","Crear hojas de cálculo",070890001,29.1242533077768
2018,"Chiapas","Tapachula","Crear presentaciones",070890001,34.6370907712921
2017,"Chiapas","Tapachula","Crear presentaciones",070890001,32.4296887617378
2016 P/,"Chiapas","Tapachula","Crear presentaciones",070890001,34.2696838305078
2018,"Chiapas","Tapachula","Crear / usar base de datos",070890001,21.677561387125696
2017,"Chiapas","Tapachula","Crear / usar base de datos",070890001,15.525921140668602
2016 P/,"Chiapas","Tapachula","Crear / usar base de datos",070890001,19.4112064313229
2018,"Chiapas","Tapachula","Descargar contenidos de Internet (música, videos, documentos, etcétera)",070890001,43.2883559573595
2017,"Chiapas","Tapachula","Descargar contenidos de Internet (música, videos, documentos, etcétera)",070890001,38.442655100016104
2016 P/,"Chiapas","Tapachula","Descargar contenidos de Internet (música, videos, documentos, etcétera)",070890001,39.0457226864172
2018,"Chiapas","Tapachula","Enviar y recibir correo electrónico",070890001,39.9441504599241
2017,"Chiapas","Tapachula","Enviar y recibir correo electrónico",070890001,34.1863738089195
2016 P/,"Chiapas","Tapachula","Enviar y recibir correo electrónico",070890001,36.1464168077861
2018,"Chiapas","Tapachula","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",070890001,26.745974818083
2017,"Chiapas","Tapachula","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",070890001,23.7007129178875
2016 P/,"Chiapas","Tapachula","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",070890001,22.573831810484403
2018,"Chiapas","Tuxtla Gutiérrez","Copiar archivos entre carpetas",071010001,44.0187156423438
2017,"Chiapas","Tuxtla Gutiérrez","Copiar archivos entre carpetas",071010001,42.3326311411071
2016 P/,"Chiapas","Tuxtla Gutiérrez","Copiar archivos entre carpetas",071010001,45.7161875286215
2018,"Chiapas","Tuxtla Gutiérrez","Crear archivos de texto",071010001,45.7587886307092
2017,"Chiapas","Tuxtla Gutiérrez","Crear archivos de texto",071010001,45.68386590364761
2016 P/,"Chiapas","Tuxtla Gutiérrez","Crear archivos de texto",071010001,47.3164353968019
2018,"Chiapas","Tuxtla Gutiérrez","Crear hojas de cálculo",071010001,36.3674759620144
2017,"Chiapas","Tuxtla Gutiérrez","Crear hojas de cálculo",071010001,35.233501278034595
2016 P/,"Chiapas","Tuxtla Gutiérrez","Crear hojas de cálculo",071010001,32.3902085259163
2018,"Chiapas","Tuxtla Gutiérrez","Crear presentaciones",071010001,41.2773623878942
2017,"Chiapas","Tuxtla Gutiérrez","Crear presentaciones",071010001,39.4614140899119
2016 P/,"Chiapas","Tuxtla Gutiérrez","Crear presentaciones",071010001,38.808904868669
2018,"Chiapas","Tuxtla Gutiérrez","Crear / usar base de datos",071010001,27.5077376906376
2017,"Chiapas","Tuxtla Gutiérrez","Crear / usar base de datos",071010001,24.7789436255929
2016 P/,"Chiapas","Tuxtla Gutiérrez","Crear / usar base de datos",071010001,28.725981386052997
2018,"Chiapas","Tuxtla Gutiérrez","Descargar contenidos de Internet (música, videos, documentos, etcétera)",071010001,48.3615563812025
2017,"Chiapas","Tuxtla Gutiérrez","Descargar contenidos de Internet (música, videos, documentos, etcétera)",071010001,45.630027439167606
2016 P/,"Chiapas","Tuxtla Gutiérrez","Descargar contenidos de Internet (música, videos, documentos, etcétera)",071010001,46.8351693624034
2018,"Chiapas","Tuxtla Gutiérrez","Enviar y recibir correo electrónico",071010001,43.70986794781269
2017,"Chiapas","Tuxtla Gutiérrez","Enviar y recibir correo electrónico",071010001,42.2398813876571
2016 P/,"Chiapas","Tuxtla Gutiérrez","Enviar y recibir correo electrónico",071010001,42.8180364958657
2018,"Chiapas","Tuxtla Gutiérrez","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",071010001,32.7213573460216
2017,"Chiapas","Tuxtla Gutiérrez","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",071010001,28.363478400880197
2016 P/,"Chiapas","Tuxtla Gutiérrez","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",071010001,28.170661327967405
2018,"Chihuahua",,"Copiar archivos entre carpetas",08,35.6181073709714
2017,"Chihuahua",,"Copiar archivos entre carpetas",08,32.5843464825794
2016 P/,"Chihuahua",,"Copiar archivos entre carpetas",08,38.6077807304864
2018,"Chihuahua",,"Crear archivos de texto",08,38.7339593423534
2017,"Chihuahua",,"Crear archivos de texto",08,34.9196030245029
2016 P/,"Chihuahua",,"Crear archivos de texto",08,41.0554223139199
2018,"Chihuahua",,"Crear hojas de cálculo",08,29.620401135605295
2017,"Chihuahua",,"Crear hojas de cálculo",08,26.387148404755596
2016 P/,"Chihuahua",,"Crear hojas de cálculo",08,27.6025894567703
2018,"Chihuahua",,"Crear presentaciones",08,33.141294971389
2017,"Chihuahua",,"Crear presentaciones",08,29.695238590548197
2016 P/,"Chihuahua",,"Crear presentaciones",08,34.2785698326147
2018,"Chihuahua",,"Crear / usar base de datos",08,21.2991973567647
2017,"Chihuahua",,"Crear / usar base de datos",08,19.0121250670912
2016 P/,"Chihuahua",,"Crear / usar base de datos",08,24.6640468640809
2018,"Chihuahua",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",08,43.121205638964
